VehId,Trip,window_id,duration_s,sample_count,mean_speed_kmh,max_speed_kmh,std_speed_kmh,mean_pos_accel_ms2,max_pos_accel_ms2,mean_neg_accel_ms2,min_neg_accel_ms2,hard_braking_events,hard_braking_rate_min,rapid_accel_events,rapid_accel_rate_min,high_jerk_events,idle_ratio,mean_power_kw,total_energy_kwh,cluster_id,cluster_label,pca_x,pca_y
10,2763,8,71.0,53,25.22,51.22,20.39,0.781,1.522,-0.794,-1.485,0,0.0,0,0.0,0,0.226,3.22,0.053,1,Moderado / Regular,0.5210285697755089,-0.592509053835041
10,2775,0,106.0,69,17.87,50.7,17.13,0.609,1.359,-0.776,-1.523,0,0.0,0,0.0,0,0.304,1.95,0.0431,1,Moderado / Regular,-0.4390927754605708,-0.765764847334957
10,2775,1,115.0,85,13.88,41.27,10.52,0.776,1.832,-0.735,-1.923,0,0.0,0,0.0,0,0.271,3.41,0.0865,1,Moderado / Regular,-0.04761202991519076,-1.8046450258272784
10,2775,2,120.0,117,38.62,55.85,14.4,0.647,1.769,-0.765,-2.128,2,1.0,0,0.0,0,0.017,5.11,0.1748,1,Moderado / Regular,0.4089627888744063,0.06416835369744336
10,2775,3,120.0,116,54.19,67.89,18.51,0.581,1.716,-0.618,-1.831,0,0.0,0,0.0,0,0.034,8.96,0.292,1,Moderado / Regular,0.44261267728493525,1.066252408964247
10,2775,4,119.0,104,34.87,59.36,20.79,0.807,2.036,-0.824,-2.273,3,1.51,1,0.5,0,0.144,6.37,0.1871,2,Agressivo / Dinâmico,1.9278974932172388,-0.24811317436633135
10,2775,5,77.0,75,49.69,71.21,20.66,0.798,1.652,-0.814,-2.214,2,1.56,0,0.0,0,0.0,10.56,0.2213,1,Moderado / Regular,1.427056660255479,0.8098279816731626
10,2776,0,71.0,66,24.02,41.44,13.25,0.508,1.245,-0.774,-1.274,0,0.0,0,0.0,0,0.121,3.57,0.0673,1,Moderado / Regular,-1.0350800945289784,-0.4414748724428644
10,2780,0,109.0,96,52.27,77.13,22.89,0.503,1.833,-0.804,-2.41,1,0.55,0,0.0,0,0.073,4.72,0.1227,1,Moderado / Regular,0.8061763112860694,1.3945933643596269
10,2780,1,120.0,107,35.76,61.14,19.9,0.859,2.671,-0.892,-2.311,1,0.5,2,1.0,0,0.112,1.0,0.0266,2,Agressivo / Dinâmico,2.696907482127462,-0.8808756862870621
10,2789,0,117.0,101,32.98,53.88,18.43,0.6,1.624,-0.71,-1.208,0,0.0,0,0.0,0,0.129,3.68,0.102,1,Moderado / Regular,0.11379059043601536,-0.009669236741015108
10,2789,1,110.0,97,50.46,69.46,21.81,0.515,1.944,-0.547,-1.97,0,0.0,0,0.0,0,0.082,8.87,0.2471,1,Moderado / Regular,0.7152664138349971,1.101239572228052
10,2789,2,105.0,80,34.51,65.65,26.59,0.595,1.719,-1.092,-1.883,0,0.0,0,0.0,0,0.275,4.18,0.0931,1,Moderado / Regular,0.8350831227703361,0.49056374342206155
10,2789,3,118.0,117,48.69,68.86,19.16,0.574,1.628,-0.731,-1.865,0,0.0,0,0.0,0,0.009,6.51,0.2151,1,Moderado / Regular,0.3081281178419636,0.8686554137597753
10,2790,0,89.0,73,51.99,71.83,23.71,0.315,0.957,-0.822,-1.545,0,0.0,0,0.0,0,0.096,4.28,0.0894,0,Econômico / Suave,-0.697471800153725,1.9998113303780969
10,2790,1,103.0,88,35.0,54.26,14.74,0.69,2.074,-0.622,-1.488,0,0.0,1,0.58,0,0.091,10.31,0.2507,1,Moderado / Regular,0.8796918595990468,-0.6197206420268684
10,2790,2,100.0,79,20.96,45.21,14.51,0.844,1.785,-0.799,-1.848,0,0.0,0,0.0,0,0.165,-0.37,-0.0075,1,Moderado / Regular,0.46937841492793275,-1.3385813164538325
10,2790,3,101.0,79,13.23,33.45,10.96,0.756,1.796,-0.773,-1.552,0,0.0,0,0.0,0,0.203,0.68,0.0167,1,Moderado / Regular,-0.11334920382653169,-1.7635893345834204
10,2790,4,94.0,79,23.48,43.36,13.96,0.757,1.916,-0.577,-1.328,0,0.0,0,0.0,0,0.152,3.71,0.0815,1,Moderado / Regular,0.3752241718391645,-1.126724732720672
10,2790,5,93.0,80,24.92,53.77,15.03,0.573,1.158,-0.707,-1.398,0,0.0,0,0.0,0,0.087,2.25,0.0489,1,Moderado / Regular,-0.8143796540073207,-0.38832234402554483
10,2790,9,48.0,47,27.1,39.72,10.3,0.882,2.173,-0.848,-1.704,0,0.0,1,1.25,0,0.0,6.16,0.0852,2,Agressivo / Dinâmico,1.3968914752488675,-1.8648356289303092
10,2806,0,107.0,84,18.13,44.01,14.75,0.86,1.727,-0.81,-1.894,0,0.0,0,0.0,0,0.298,6.43,0.1632,1,Moderado / Regular,0.43029679839912993,-1.4772536212864644
10,2814,0,119.0,111,30.25,46.07,13.69,0.67,1.679,-0.846,-2.369,1,0.5,0,0.0,0,0.081,3.01,0.0924,1,Moderado / Regular,0.08697449982019423,-0.4817114030693768
10,2814,1,97.0,78,11.72,29.65,9.72,0.62,1.846,-0.698,-1.498,0,0.0,0,0.0,0,0.231,1.95,0.0436,1,Moderado / Regular,-0.5250729967172681,-1.6734069370432432
10,2814,2,113.0,54,0.86,11.52,2.9,0.632,1.067,0.0,0.0,0,0.0,0,0.0,0,0.907,0.51,0.0115,1,Moderado / Regular,-1.9801438037117496,-2.342772579933048
10,2814,3,120.0,120,36.1,58.13,12.82,0.464,1.598,-0.738,-2.279,2,1.0,0,0.0,0,0.0,4.62,0.1541,1,Moderado / Regular,-0.39977135762488025,0.24954846287095206
10,2814,4,114.0,102,25.94,52.56,19.99,0.597,2.092,-0.84,-1.91,0,0.0,1,0.53,0,0.314,3.12,0.0919,1,Moderado / Regular,0.9092022044148668,-0.6066575507542171
10,2814,5,85.0,65,49.1,69.3,25.78,0.774,1.791,-0.244,-0.399,0,0.0,0,0.0,0,0.154,8.61,0.1573,1,Moderado / Regular,1.503670876438413,0.8245588251447806
10,2814,6,120.0,118,47.98,68.86,15.25,0.26,0.546,-0.651,-1.684,0,0.0,0,0.0,0,0.025,5.38,0.1766,0,Econômico / Suave,-1.9671377198868623,1.5803714933258646
10,2814,7,102.0,94,44.52,74.79,27.08,0.9,2.281,-0.503,-2.053,1,0.59,3,1.76,0,0.106,11.98,0.3173,2,Agressivo / Dinâmico,3.4558400936567715,-0.21338284196300322
10,2820,0,99.0,43,1.34,15.57,3.84,0.0,0.0,-0.658,-1.033,0,0.0,0,0.0,0,0.884,0.97,0.0278,0,Econômico / Suave,-4.684328064191941,-0.7217175410688395
10,2820,1,49.0,31,8.35,30.23,9.35,0.749,1.282,-0.493,-0.862,0,0.0,0,0.0,0,0.387,4.74,0.0463,1,Moderado / Regular,-0.8655923355288038,-1.9040506766344014
10,2831,0,114.0,99,35.67,76.98,22.27,0.797,1.803,-0.639,-1.239,0,0.0,0,0.0,0,0.111,8.17,0.2385,1,Moderado / Regular,1.1393117037915845,-0.09133830134978718
10,2831,1,120.0,101,31.81,77.79,26.35,0.345,0.865,-0.645,-3.262,3,1.5,0,0.0,0,0.178,2.95,0.0876,0,Econômico / Suave,-0.4082297996116917,1.3273588370133587
10,2831,2,119.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.87,0.0289,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2831,3,113.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.87,0.0267,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2831,4,120.0,117,27.53,71.15,19.3,0.617,2.16,-0.748,-1.591,0,0.0,1,0.5,0,0.043,6.4,0.2088,1,Moderado / Regular,0.9869306065219796,-0.6157500231235147
10,2831,5,118.0,101,41.81,71.68,25.54,0.542,1.886,-0.539,-1.481,0,0.0,0,0.0,0,0.178,3.07,0.0932,1,Moderado / Regular,0.8917360600061247,0.8402507852568242
10,2848,0,119.0,109,33.31,53.21,12.64,0.448,1.596,-0.663,-1.701,0,0.0,0,0.0,0,0.055,2.96,0.0932,1,Moderado / Regular,-0.7408940498760279,-0.01913090539510054
10,2848,1,120.0,104,39.73,61.36,19.83,0.605,1.934,-0.651,-2.391,2,1.0,0,0.0,0,0.135,4.04,0.126,1,Moderado / Regular,0.8988055657707885,0.43749355441025484
10,2848,2,116.0,107,56.39,69.55,18.57,0.308,0.812,-1.016,-2.352,3,1.55,0,0.0,0,0.056,8.1,0.2432,0,Econômico / Suave,-0.8157264770297452,2.233980606916642
10,2848,3,111.0,85,30.09,61.12,24.66,0.567,2.14,-0.761,-1.901,0,0.0,1,0.54,0,0.329,3.92,0.1007,1,Moderado / Regular,1.2922557399316126,-0.10608353023223965
10,2848,4,79.0,78,52.97,72.88,19.52,0.972,1.862,-0.415,-1.692,0,0.0,0,0.0,0,0.013,13.36,0.2898,1,Moderado / Regular,1.672872361640286,0.2848421566998762
10,2849,0,116.0,109,51.38,70.42,17.99,0.477,1.531,-0.709,-2.088,1,0.52,0,0.0,0,0.055,4.26,0.1275,0,Econômico / Suave,0.02855622891068932,1.2310230045637625
10,2849,1,117.0,102,29.65,57.38,17.7,0.813,2.019,-0.503,-0.871,0,0.0,1,0.51,0,0.108,3.91,0.1195,1,Moderado / Regular,1.2566048969892882,-0.9131542109366
10,2849,2,119.0,109,45.04,61.32,18.1,0.497,1.757,-0.643,-1.731,0,0.0,0,0.0,0,0.064,8.67,0.2673,1,Moderado / Regular,0.11987196481315321,0.7238579893530621
10,2849,3,115.0,95,23.68,49.71,16.18,0.684,1.444,-0.71,-2.107,1,0.52,0,0.0,0,0.189,4.62,0.1254,1,Moderado / Regular,-0.021075778074841456,-0.6165927260807771
10,2849,4,109.0,55,4.76,21.2,6.31,0.414,0.975,-0.595,-1.2,0,0.0,0,0.0,0,0.564,0.62,0.0238,1,Moderado / Regular,-2.3374950860797874,-1.5233566307742723
10,2849,5,104.0,63,8.05,23.94,8.76,0.743,1.626,-0.504,-1.072,0,0.0,0,0.0,0,0.429,1.24,0.0315,1,Moderado / Regular,-0.5610819593195238,-2.061343508301209
10,2849,6,108.0,80,13.08,33.19,10.3,0.725,1.456,-0.741,-1.485,0,0.0,0,0.0,0,0.263,2.73,0.0701,1,Moderado / Regular,-0.6091988482402874,-1.630386079990196
10,2849,7,66.0,60,29.26,41.25,12.06,0.546,1.583,-0.856,-1.275,0,0.0,0,0.0,0,0.05,4.38,0.0761,1,Moderado / Regular,-0.5964998405826799,-0.4318739404192548
10,2856,0,119.0,114,54.76,92.76,29.33,0.788,2.242,-0.983,-1.781,0,0.0,3,1.51,0,0.044,10.86,0.3505,2,Agressivo / Dinâmico,3.1483118464668416,0.6389636795021965
10,2856,1,111.0,100,52.39,80.38,25.66,0.907,1.918,-0.751,-2.235,2,1.08,0,0.0,0,0.1,5.02,0.1437,2,Agressivo / Dinâmico,2.2857409852698707,0.853288640211836
10,2856,2,123.0,106,46.08,65.36,20.2,0.572,1.744,-0.306,-0.679,0,0.0,0,0.0,0,0.123,3.94,0.1226,1,Moderado / Regular,0.47155650779176217,0.7570719433303221
10,2856,3,44.0,43,47.51,51.61,3.48,0.124,0.155,-0.282,-0.472,0,0.0,0,0.0,0,0.0,0.42,0.0063,0,Econômico / Suave,-3.6283458432398104,1.3008120702912076
10,2870,0,99.0,68,31.84,55.47,21.42,0.417,0.744,-0.86,-1.681,0,0.0,0,0.0,0,0.25,4.89,0.1075,0,Econômico / Suave,-1.0929059835880632,0.7450207564869933
10,2870,1,90.0,81,52.51,67.94,17.64,0.468,1.209,-0.274,-0.72,0,0.0,0,0.0,0,0.037,13.62,0.3144,0,Econômico / Suave,-0.48013968588693545,1.3213978528092691
10,2871,0,77.0,76,46.81,57.95,8.79,0.289,0.668,-0.512,-1.608,0,0.0,0,0.0,0,0.0,4.37,0.0911,0,Econômico / Suave,-2.2615873791727163,1.0707295539111203
10,2874,0,120.0,114,26.63,62.74,15.96,0.72,1.872,-0.838,-1.636,0,0.0,0,0.0,0,0.079,8.91,0.2892,1,Moderado / Regular,0.42301785355771737,-0.7743996721079325
10,2874,1,112.0,96,36.52,60.83,22.68,0.541,1.348,-0.512,-2.121,2,1.07,0,0.0,0,0.135,1.67,0.0528,1,Moderado / Regular,0.29553967103792866,0.7669034016616043
10,2874,2,120.0,115,42.15,70.1,21.89,0.698,1.365,-0.56,-1.174,0,0.0,0,0.0,0,0.043,9.96,0.331,1,Moderado / Regular,0.4687830665619417,0.5516401177746071
10,2874,3,120.0,120,59.03,68.41,4.1,0.261,0.509,-0.23,-0.71,0,0.0,0,0.0,0,0.0,8.98,0.2995,0,Econômico / Suave,-2.69899209409445,1.5371232396129078
10,2874,4,120.0,118,36.27,54.75,14.66,0.741,1.582,-0.558,-1.959,0,0.0,0,0.0,0,0.017,2.93,0.0956,1,Moderado / Regular,0.19374748397062846,-0.29685318260997473
10,2874,5,103.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.88,0.0257,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2874,6,103.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.88,0.0256,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2874,7,108.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.87,0.0271,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2874,8,114.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.88,0.0285,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2874,9,106.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.88,0.0262,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2874,10,100.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.89,0.0247,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2874,11,116.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.88,0.0287,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2874,12,118.0,105,36.23,65.5,22.34,0.777,1.864,-0.872,-1.825,0,0.0,0,0.0,0,0.124,8.48,0.2521,1,Moderado / Regular,1.165232647164242,-0.04369987582286569
10,2874,13,120.0,119,54.27,67.69,17.05,0.523,1.792,-0.947,-2.425,3,1.5,0,0.0,0,0.008,5.83,0.1929,1,Moderado / Regular,0.6369414242482425,1.2937693291919765
10,2874,14,60.0,60,62.67,75.81,14.68,0.579,1.536,-1.302,-2.341,2,2.0,0,0.0,0,0.0,10.39,0.1732,0,Econômico / Suave,0.5624617059584296,1.6477068516040048
10,2886,0,112.0,94,23.88,45.64,13.58,0.755,1.612,-0.581,-1.683,0,0.0,0,0.0,0,0.16,7.2,0.1916,1,Moderado / Regular,0.021231347655703614,-1.0168138454024127
10,2886,1,119.0,109,39.12,61.45,17.34,0.69,1.984,-0.845,-2.846,4,2.02,0,0.0,0,0.083,3.7,0.1225,1,Moderado / Regular,1.2308089048353463,0.2468398743051059
10,2886,2,117.0,98,32.12,66.36,24.26,0.806,1.729,-0.674,-2.044,1,0.51,0,0.0,0,0.296,1.88,0.0546,1,Moderado / Regular,1.3135640422669266,-0.07601086443931501
10,2886,3,119.0,78,45.82,76.88,33.09,0.688,2.237,-0.197,-0.287,0,0.0,1,0.5,0,0.295,10.59,0.2431,2,Agressivo / Dinâmico,2.525033276816979,0.9031768094799155
10,2886,4,100.0,76,37.5,71.32,27.89,0.52,1.29,-0.674,-1.691,0,0.0,0,0.0,0,0.237,3.85,0.0867,1,Moderado / Regular,0.3175713524227688,1.002178119851337
10,2886,5,120.0,118,51.13,75.29,20.1,0.652,1.874,-0.784,-2.133,1,0.5,0,0.0,0,0.0,9.54,0.3115,1,Moderado / Regular,0.9997830102178262,0.8864916737189981
10,2886,6,97.0,77,40.86,65.52,21.06,0.841,2.21,-0.669,-2.044,1,0.62,1,0.62,0,0.091,7.42,0.1671,2,Agressivo / Dinâmico,2.1416179415815053,-0.2260634750312993
10,2886,7,107.0,94,51.41,76.47,26.34,0.509,1.459,-0.686,-1.889,0,0.0,0,0.0,0,0.074,7.05,0.1871,1,Moderado / Regular,0.532984555040318,1.5790446147736676
10,2886,8,111.0,92,43.55,75.22,26.75,0.603,1.771,-0.862,-2.374,2,1.08,0,0.0,0,0.087,6.08,0.1725,1,Moderado / Regular,1.3079443703541511,1.082182161462128
10,2898,0,115.0,107,35.47,55.24,13.69,0.451,1.843,-0.535,-2.068,1,0.52,0,0.0,0,0.056,4.59,0.1379,1,Moderado / Regular,-0.2330328404764095,0.1321150555665123
10,2898,1,120.0,119,46.67,71.13,18.57,0.433,1.016,-0.517,-2.108,1,0.5,0,0.0,0,0.0,6.12,0.207,0,Econômico / Suave,-0.6589929110612045,1.2850595019717712
10,2898,2,112.0,102,40.47,66.57,22.4,0.759,1.773,-0.728,-1.985,0,0.0,0,0.0,0,0.088,9.14,0.2603,1,Moderado / Regular,1.080344122956992,0.23855160554527383
10,2898,3,120.0,114,42.14,68.37,21.34,0.691,1.943,-0.804,-1.549,0,0.0,0,0.0,0,0.07,7.34,0.2306,1,Moderado / Regular,1.02793940365228,0.3307322377992903
10,2898,4,120.0,118,53.61,73.61,13.37,0.508,1.377,-0.491,-1.119,0,0.0,0,0.0,0,0.0,6.93,0.2275,0,Econômico / Suave,-0.503071176748473,1.0096365282209696
10,2898,5,66.0,61,50.47,78.77,28.51,0.957,2.187,-0.632,-1.512,0,0.0,1,0.91,0,0.115,10.49,0.1803,2,Agressivo / Dinâmico,3.0984366745533523,0.2753574268461145
10,2902,0,120.0,113,46.8,71.63,21.79,0.619,1.709,-0.603,-1.533,0,0.0,0,0.0,0,0.062,6.89,0.2198,1,Moderado / Regular,0.6846576318487306,0.805786136681558
10,2902,1,120.0,119,55.09,68.38,10.47,0.374,0.827,-0.501,-1.635,0,0.0,0,0.0,0,0.0,3.91,0.1296,0,Econômico / Suave,-1.6380002352286205,1.3667326210423254
10,2902,2,117.0,87,19.35,46.9,18.6,0.487,1.184,-0.632,-1.595,0,0.0,0,0.0,0,0.402,2.81,0.0786,1,Moderado / Regular,-0.8132814580994714,-0.32319467388011036
10,2902,3,118.0,113,41.53,61.0,15.57,0.609,2.121,-0.531,-1.737,0,0.0,2,1.02,0,0.062,7.49,0.2366,2,Agressivo / Dinâmico,1.095553270064653,-0.2518717560251587
10,2902,4,118.0,89,20.86,45.47,15.14,0.938,2.255,-0.929,-2.278,2,1.02,2,1.02,0,0.191,3.44,0.097,2,Agressivo / Dinâmico,2.046110580330171,-1.8216854725585478
10,2902,5,36.0,35,25.48,36.0,9.74,0.623,1.267,-0.321,-0.492,0,0.0,0,0.0,0,0.029,4.47,0.0443,1,Moderado / Regular,-0.9581089407600618,-0.7809752200228284
10,2908,0,116.0,108,56.7,71.69,18.42,0.576,1.939,-0.75,-2.019,2,1.03,0,0.0,0,0.019,11.81,0.358,1,Moderado / Regular,0.9494110855763453,1.2716630540758698
10,2908,1,34.0,31,28.61,64.43,19.14,1.197,1.715,-0.802,-1.335,0,0.0,0,0.0,0,0.129,-2.5,-0.0205,1,Moderado / Regular,1.7561631652937144,-1.3283308459771532
10,2909,0,120.0,118,50.77,70.42,18.62,0.476,1.437,-0.815,-1.802,0,0.0,0,0.0,0,0.017,3.98,0.1287,0,Econômico / Suave,-0.1641705484990078,1.1924684034817927
10,2909,1,111.0,97,45.83,60.96,16.05,0.564,2.705,-0.385,-1.489,0,0.0,1,0.54,0,0.072,3.12,0.0995,1,Moderado / Regular,1.4457178128137622,0.02196108112923026
10,2909,2,119.0,113,36.83,54.62,16.72,0.563,1.748,-0.649,-1.527,0,0.0,0,0.0,0,0.071,1.12,0.037,1,Moderado / Regular,0.07183061332776908,0.11549911739901503
10,2919,0,120.0,116,37.07,61.05,17.76,0.853,2.896,-0.768,-2.596,7,3.5,5,2.5,0,0.086,5.22,0.1692,2,Agressivo / Dinâmico,4.303076288967112,-1.0321839979393637
10,2919,1,112.0,104,33.21,58.84,17.75,0.808,2.349,-0.958,-4.215,4,2.14,1,0.54,0,0.087,3.94,0.118,2,Agressivo / Dinâmico,2.1928836518430086,-0.5294331442074303
10,2919,2,123.0,110,55.84,71.0,21.51,0.577,1.568,-0.741,-2.078,1,0.49,0,0.0,0,0.064,9.49,0.3001,1,Moderado / Regular,0.6419093785417643,1.4460699606437972
10,2919,3,102.0,80,37.43,62.62,20.15,0.772,2.244,-1.107,-2.446,6,3.53,2,1.18,0,0.1,4.9,0.119,2,Agressivo / Dinâmico,2.8996242175788405,-0.07899120348604549
10,2919,4,105.0,82,42.69,82.01,32.03,1.555,3.046,-0.65,-1.927,0,0.0,7,4.0,0,0.28,11.87,0.288,2,Agressivo / Dinâmico,7.340877834454604,-2.31703133142794
10,2922,0,118.0,114,47.65,64.71,18.62,0.186,0.385,-0.562,-1.83,0,0.0,0,0.0,0,0.096,9.05,0.2881,0,Econômico / Suave,-2.082532483520874,1.9420905146482976
10,2922,1,113.0,88,25.84,62.64,19.92,0.653,1.827,-0.636,-1.141,0,0.0,0,0.0,0,0.227,9.12,0.236,1,Moderado / Regular,0.4883264154568352,-0.4572633194938202
10,2922,2,79.0,78,65.89,82.56,4.43,0.395,1.734,-0.321,-0.646,0,0.0,0,0.0,0,0.0,10.21,0.2197,0,Econômico / Suave,-0.9269130608469334,1.2220586451417716
10,2931,0,114.0,101,29.79,49.47,13.98,0.697,1.867,-0.767,-1.839,0,0.0,0,0.0,0,0.089,5.34,0.158,1,Moderado / Regular,0.25008878663805856,-0.6793654495051207
10,2931,1,121.0,119,40.0,60.91,14.63,0.545,1.675,-0.626,-1.865,0,0.0,0,0.0,0,0.008,1.51,0.0498,1,Moderado / Regular,-0.16905885174805357,0.21965763846160652
10,2931,2,109.0,72,18.27,50.64,22.42,0.663,1.829,-1.1,-2.248,1,0.55,0,0.0,0,0.569,3.73,0.0808,1,Moderado / Regular,0.7428943342848993,-0.639164954845084
10,2931,3,95.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.69,0.0171,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2931,4,121.0,111,51.7,74.8,19.89,0.522,2.192,-0.59,-1.172,0,0.0,1,0.5,0,0.054,9.31,0.2891,1,Moderado / Regular,1.130940975297546,0.7990871449480184
10,2931,5,120.0,118,38.3,53.73,11.53,0.658,1.513,-0.752,-1.395,0,0.0,0,0.0,0,0.0,7.26,0.2448,1,Moderado / Regular,-0.3042139117217847,-0.18819575322374416
10,2931,6,63.0,51,23.34,46.87,16.3,0.978,1.932,-1.104,-2.447,3,2.86,0,0.0,0,0.176,0.23,0.0019,2,Agressivo / Dinâmico,1.848572181208244,-0.9954505682613364
10,2949,0,120.0,93,18.6,39.34,14.95,0.872,1.909,-0.791,-2.096,1,0.5,0,0.0,0,0.29,3.39,0.0954,1,Moderado / Regular,0.8013174881488199,-1.4545356670183218
10,2949,1,118.0,92,15.02,40.32,13.32,0.972,1.861,-1.032,-2.461,1,0.51,0,0.0,0,0.272,3.74,0.1045,1,Moderado / Regular,0.8431169928730107,-1.8910638850679196
10,2949,2,97.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.68,0.0187,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2949,3,119.0,100,17.32,44.45,13.63,0.746,2.109,-0.665,-1.778,0,0.0,1,0.5,0,0.2,2.25,0.0708,1,Moderado / Regular,0.7093037608573188,-1.6619185050794836
10,2949,4,116.0,107,31.13,62.87,18.78,1.01,2.581,-0.912,-2.587,5,2.59,8,4.14,0,0.093,7.6,0.2296,2,Agressivo / Dinâmico,5.000875874630728,-2.112998545749139
10,2949,5,120.0,101,44.74,80.24,25.31,1.076,3.271,-0.994,-3.178,4,2.0,5,2.5,0,0.129,10.05,0.2905,2,Agressivo / Dinâmico,5.576714345622321,-0.9994621204747536
10,2949,6,120.0,116,46.56,81.05,21.41,0.932,2.781,-0.921,-2.464,6,3.0,4,2.0,0,0.034,9.05,0.3001,2,Agressivo / Dinâmico,4.397114365082558,-0.3748318167844213
10,2949,7,120.0,110,28.59,63.57,19.56,0.649,1.884,-0.811,-2.34,2,1.0,0,0.0,0,0.118,4.45,0.1477,1,Moderado / Regular,0.7953958252563407,-0.20250472027973904
10,2949,8,117.0,97,18.02,43.91,15.73,1.044,2.179,-0.854,-1.96,0,0.0,1,0.51,0,0.32,3.23,0.1002,1,Moderado / Regular,1.7288914661603425,-2.091105543138436
10,2949,9,122.0,79,15.73,55.61,20.31,0.799,2.112,-1.183,-1.943,0,0.0,1,0.49,0,0.532,3.91,0.0948,1,Moderado / Regular,1.3259035319111927,-1.4718783274719447
10,2949,10,105.0,73,15.11,47.1,15.85,0.938,2.505,-1.098,-3.1,3,1.71,1,0.57,0,0.425,4.22,0.1062,2,Agressivo / Dinâmico,2.2297760745278516,-1.9145691626917698
10,2949,11,84.0,46,10.34,39.22,13.61,0.838,1.284,-0.904,-1.919,0,0.0,0,0.0,0,0.587,1.09,0.0207,1,Moderado / Regular,-0.28707601362313095,-1.7357665651566794
10,2949,12,102.0,72,8.31,22.81,7.28,0.492,1.916,-0.736,-1.426,0,0.0,0,0.0,0,0.319,2.42,0.0552,1,Moderado / Regular,-1.0092733717985554,-1.7665808016314217
10,2949,13,118.0,110,12.06,35.69,7.24,0.349,0.841,-0.246,-0.636,0,0.0,0,0.0,0,0.045,2.2,0.0703,0,Econômico / Suave,-2.4854743994242128,-0.9370907292251578
10,2949,14,111.0,85,16.05,42.23,15.39,0.546,1.1,-0.934,-1.99,0,0.0,0,0.0,0,0.412,1.58,0.045,1,Moderado / Regular,-1.0338593164814611,-0.7451346679155351
10,2949,15,112.0,77,11.78,42.96,13.98,1.069,1.812,-0.817,-1.719,0,0.0,0,0.0,0,0.519,1.04,0.0301,1,Moderado / Regular,0.9234813524933377,-2.2562821115678933
10,2956,0,96.0,71,17.92,44.69,15.65,1.113,2.303,-0.887,-2.185,1,0.62,4,2.5,0,0.31,1.88,0.0507,2,Agressivo / Dinâmico,3.222763083048831,-2.813528001746573
10,2967,0,119.0,107,20.76,43.7,14.63,0.652,1.58,-0.914,-1.706,0,0.0,0,0.0,0,0.178,3.06,0.0956,1,Moderado / Regular,-0.24149065872516662,-0.9145016036713505
10,2967,1,111.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.5,0.015,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2967,2,110.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.51,0.0149,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,2967,3,120.0,93,9.64,28.03,9.61,0.575,1.699,-0.669,-1.905,0,0.0,0,0.0,0,0.366,1.69,0.0489,1,Moderado / Regular,-0.8342103967674079,-1.6492363496763458
10,2967,4,120.0,111,33.53,60.78,16.38,0.879,1.952,-0.846,-2.191,2,1.0,0,0.0,0,0.036,6.94,0.216,1,Moderado / Regular,1.2894748289357292,-0.5776756669147332
10,2967,5,116.0,98,30.45,57.84,20.57,0.889,2.573,-0.89,-2.026,1,0.52,3,1.55,0,0.184,3.69,0.1109,2,Agressivo / Dinâmico,2.9428367100741437,-1.3049817747237598
10,2967,6,113.0,97,46.71,76.27,28.7,0.791,1.544,-0.822,-2.34,1,0.53,0,0.0,0,0.165,8.64,0.2392,1,Moderado / Regular,1.603239723788462,0.9982952239304879
